,시도별,year,month,value,type,purpose
650,광주,2018,04,16742.0,승용,영업용
651,대전,2018,04,14147.0,승용,영업용
652,울산,2018,04,8186.0,승용,영업용
653,세종,2018,04,546.0,승용,영업용
654,경기,2018,04,76444.0,승용,영업용
655,강원,2018,04,11936.0,승용,영업용
656,충북,2018,04,13382.0,승용,영업용
657,충남,2018,04,13496.0,승용,영업용
658,전북,2018,04,18195.0,승용,영업용
659,전남,2018,04,89028.0,승용,영업용
660,경북,2018,04,15187.0,승용,영업용
661,경남,2018,04,46635.0,승용,영업용
662,제주,2018,04,138076.0,승용,영업용
663,서울,2018,04,3297.0,승합,관용
664,부산,2018,04,1154.0,승합,관용
665,대구,2018,04,848.0,승합,관용
666,인천,2018,04,949.0,승합,관용
667,광주,2018,04,562.0,승합,관용
668,대전,2018,04,524.0,승합,관용
669,울산,2018,04,414.0,승합,관용
670,세종,2018,04,135.0,승합,관용
671,경기,2018,04,3722.0,승합,관용
672,강원,2018,04,1399.0,승합,관용
673,충북,2018,04,916.0,승합,관용
674,충남,2018,04,1091.0,승합,관용
675,전북,2018,04,1160.0,승합,관용
676,전남,2018,04,1425.0,승합,관용
677,경북,2018,04,1617.0,승합,관용
678,경남,2018,04,1796.0,승합,관용
679,제주,2018,04,393.0,승합,관용
680,서울,2018,04,105731.0,승합,자가용
681,부산,2018,04,39165.0,승합,자가용
682,대구,2018,04,28828.0,승합,자가용
683,인천,2018,04,42170.0,승합,자가용
684,광주,2018,04,18367.0,승합,자가용
685,대전,2018,04,19916.0,승합,자가용
686,울산,2018,04,13283.0,승합,자가용
687,세종,2018,04,3686.0,승합,자가용
688,경기,2018,04,186136.0,승합,자가용
689,강원,2018,04,25888.0,승합,자가용
690,충북,2018,04,26786.0,승합,자가용
691,충남,2018,04,37439.0,승합,자가용
692,전북,2018,04,28804.0,승합,자가용
693,전남,2018,04,31412.0,승합,자가용
694,경북,2018,04,43542.0,승합,자가용
695,경남,2018,04,47889.0,승합,자가용
696,제주,2018,04,12528.0,승합,자가용
697,서울,2018,04,16003.0,승합,영업용
698,부산,2018,04,6083.0,승합,영업용
699,대구,2018,04,4256.0,승합,영업용
700,인천,2018,04,12049.0,승합,영업용
701,광주,2018,04,2708.0,승합,영업용
702,대전,2018,04,2221.0,승합,영업용
703,울산,2018,04,2054.0,승합,영업용
704,세종,2018,04,344.0,승합,영업용
705,경기,2018,04,32797.0,승합,영업용
706,강원,2018,04,3335.0,승합,영업용
707,충북,2018,04,3810.0,승합,영업용
708,충남,2018,04,5580.0,승합,영업용
709,전북,2018,04,4420.0,승합,영업용
710,전남,2018,04,8570.0,승합,영업용
711,경북,2018,04,5690.0,승합,영업용
712,경남,2018,04,7780.0,승합,영업용
713,제주,2018,04,7680.0,승합,영업용
714,서울,2018,04,3860.0,화물,관용
715,부산,2018,04,1598.0,화물,관용
716,대구,2018,04,1225.0,화물,관용
717,인천,2018,04,1185.0,화물,관용
718,광주,2018,04,704.0,화물,관용
719,대전,2018,04,603.0,화물,관용
720,울산,2018,04,584.0,화물,관용
721,세종,2018,04,207.0,화물,관용
722,경기,2018,04,5283.0,화물,관용
723,강원,2018,04,2211.0,화물,관용
724,충북,2018,04,1436.0,화물,관용
725,충남,2018,04,2152.0,화물,관용
726,전북,2018,04,1872.0,화물,관용
727,전남,2018,04,2223.0,화물,관용
728,경북,2018,04,2639.0,화물,관용
729,경남,2018,04,2495.0,화물,관용
730,제주,2018,04,913.0,화물,관용
731,서울,2018,04,279755.0,화물,자가용
732,부산,2018,04,156623.0,화물,자가용
733,대구,2018,04,143292.0,화물,자가용
734,인천,2018,04,158539.0,화물,자가용
735,광주,2018,04,78744.0,화물,자가용
736,대전,2018,04,75532.0,화물,자가용
737,울산,2018,04,62233.0,화물,자가용
738,세종,2018,04,13500.0,화물,자가용
739,경기,2018,04,671991.0,화물,자가용
740,강원,2018,04,142418.0,화물,자가용
741,충북,2018,04,140375.0,화물,자가용
742,충남,2018,04,198706.0,화물,자가용
743,전북,2018,04,168328.0,화물,자가용
744,전남,2018,04,213954.0,화물,자가용
745,경북,2018,04,287432.0,화물,자가용
746,경남,2018,04,264450.0,화물,자가용
747,제주,2018,04,74961.0,화물,자가용
748,서울,2018,04,55368.0,화물,영업용
749,부산,2018,04,32590.0,화물,영업용
750,대구,2018,04,18326.0,화물,영업용
751,인천,2018,04,28675.0,화물,영업용
752,광주,2018,04,11619.0,화물,영업용
753,대전,2018,04,10706.0,화물,영업용
754,울산,2018,04,8748.0,화물,영업용
755,세종,2018,04,1340.0,화물,영업용
756,경기,2018,04,103931.0,화물,영업용
757,강원,2018,04,7792.0,화물,영업용
758,충북,2018,04,12974.0,화물,영업용
759,충남,2018,04,16373.0,화물,영업용
760,전북,2018,04,14421.0,화물,영업용
761,전남,2018,04,19346.0,화물,영업용
762,경북,2018,04,22547.0,화물,영업용
763,경남,2018,04,22928.0,화물,영업용
764,제주,2018,04,3318.0,화물,영업용
765,서울,2018,04,358.0,특수,관용
766,부산,2018,04,123.0,특수,관용
767,대구,2018,04,117.0,특수,관용
768,인천,2018,04,118.0,특수,관용
769,광주,2018,04,72.0,특수,관용
770,대전,2018,04,72.0,특수,관용
771,울산,2018,04,47.0,특수,관용
772,세종,2018,04,34.0,특수,관용
773,경기,2018,04,459.0,특수,관용
774,강원,2018,04,151.0,특수,관용
775,충북,2018,04,113.0,특수,관용
776,충남,2018,04,232.0,특수,관용
777,전북,2018,04,127.0,특수,관용
778,전남,2018,04,165.0,특수,관용
779,경북,2018,04,233.0,특수,관용
780,경남,2018,04,172.0,특수,관용
781,제주,2018,04,78.0,특수,관용
782,서울,2018,04,2435.0,특수,자가용
783,부산,2018,04,1442.0,특수,자가용
784,대구,2018,04,747.0,특수,자가용
785,인천,2018,04,1387.0,특수,자가용
786,광주,2018,04,677.0,특수,자가용
787,대전,2018,04,708.0,특수,자가용
788,울산,2018,04,460.0,특수,자가용
789,세종,2018,04,122.0,특수,자가용
790,경기,2018,04,5163.0,특수,자가용
791,강원,2018,04,1149.0,특수,자가용
792,충북,2018,04,1056.0,특수,자가용
793,충남,2018,04,1521.0,특수,자가용
794,전북,2018,04,1363.0,특수,자가용
795,전남,2018,04,1896.0,특수,자가용
796,경북,2018,04,2375.0,특수,자가용
797,경남,2018,04,1964.0,특수,자가용
798,제주,2018,04,529.0,특수,자가용
799,서울,2018,04,4907.0,특수,영업용
800,부산,2018,04,8497.0,특수,영업용
801,대구,2018,04,1858.0,특수,영업용
802,인천,2018,04,4947.0,특수,영업용
803,광주,2018,04,1599.0,특수,영업용
804,대전,2018,04,1535.0,특수,영업용
805,울산,2018,04,2015.0,특수,영업용
806,세종,2018,04,140.0,특수,영업용
807,경기,2018,04,10385.0,특수,영업용
808,강원,2018,04,1504.0,특수,영업용
809,충북,2018,04,2614.0,특수,영업용
810,충남,2018,04,2792.0,특수,영업용
811,전북,2018,04,2004.0,특수,영업용
812,전남,2018,04,4438.0,특수,영업용
813,경북,2018,04,4770.0,특수,영업용
814,경남,2018,04,5227.0,특수,영업용
815,제주,2018,04,585.0,특수,영업용
816,서울,2018,05,4446.0,승용,관용
817,부산,2018,05,1694.0,승용,관용
818,대구,2018,05,921.0,승용,관용
819,인천,2018,05,1447.0,승용,관용
820,광주,2018,05,752.0,승용,관용
821,대전,2018,05,614.0,승용,관용
822,울산,2018,05,634.0,승용,관용
823,세종,2018,05,309.0,승용,관용
824,경기,2018,05,6742.0,승용,관용
825,강원,2018,05,1714.0,승용,관용
826,충북,2018,05,1287.0,승용,관용
827,충남,2018,05,1721.0,승용,관용
828,전북,2018,05,1546.0,승용,관용
829,전남,2018,05,1941.0,승용,관용
830,경북,2018,05,2394.0,승용,관용
831,경남,2018,05,2289.0,승용,관용
832,제주,2018,05,774.0,승용,관용
833,서울,2018,05,2520907.0,승용,자가용
834,부산,2018,05,1049311.0,승용,자가용
835,대구,2018,05,942529.0,승용,자가용
836,인천,2018,05,1031794.0,승용,자가용
837,광주,2018,05,522529.0,승용,자가용
838,대전,2018,05,536990.0,승용,자가용
839,울산,2018,05,456045.0,승용,자가용
840,세종,2018,05,118310.0,승용,자가용
841,경기,2018,05,4375726.0,승용,자가용
842,강원,2018,05,554947.0,승용,자가용
843,충북,2018,05,594159.0,승용,자가용
844,충남,2018,05,793131.0,승용,자가용
845,전북,2018,05,659484.0,승용,자가용
846,전남,2018,05,634569.0,승용,자가용
847,경북,2018,05,1016977.0,승용,자가용
848,경남,2018,05,1277962.0,승용,자가용
849,제주,2018,05,277155.0,승용,자가용
850,서울,2018,05,123707.0,승용,영업용
851,부산,2018,05,51486.0,승용,영업용
852,대구,2018,05,23210.0,승용,영업용
853,인천,2018,05,254275.0,승용,영업용
854,광주,2018,05,16605.0,승용,영업용
855,대전,2018,05,14153.0,승용,영업용
856,울산,2018,05,8241.0,승용,영업용
857,세종,2018,05,606.0,승용,영업용
858,경기,2018,05,77315.0,승용,영업용
859,강원,2018,05,11976.0,승용,영업용
860,충북,2018,05,13349.0,승용,영업용
861,충남,2018,05,13383.0,승용,영업용
862,전북,2018,05,18247.0,승용,영업용
863,전남,2018,05,90533.0,승용,영업용
864,경북,2018,05,15097.0,승용,영업용
865,경남,2018,05,46195.0,승용,영업용
866,제주,2018,05,142473.0,승용,영업용
867,서울,2018,05,3318.0,승합,관용
868,부산,2018,05,1159.0,승합,관용
869,대구,2018,05,823.0,승합,관용
870,인천,2018,05,953.0,승합,관용
871,광주,2018,05,568.0,승합,관용
872,대전,2018,05,528.0,승합,관용
873,울산,2018,05,418.0,승합,관용
874,세종,2018,05,137.0,승합,관용
875,경기,2018,05,3749.0,승합,관용
876,강원,2018,05,1409.0,승합,관용
877,충북,2018,05,918.0,승합,관용
878,충남,2018,05,1095.0,승합,관용
879,전북,2018,05,1171.0,승합,관용
880,전남,2018,05,1434.0,승합,관용
881,경북,2018,05,1624.0,승합,관용
882,경남,2018,05,1809.0,승합,관용
883,제주,2018,05,392.0,승합,관용
884,서울,2018,05,105005.0,승합,자가용
885,부산,2018,05,39015.0,승합,자가용
886,대구,2018,05,28688.0,승합,자가용
887,인천,2018,05,41856.0,승합,자가용
888,광주,2018,05,18318.0,승합,자가용
889,대전,2018,05,19768.0,승합,자가용
890,울산,2018,05,13270.0,승합,자가용
891,세종,2018,05,3696.0,승합,자가용
892,경기,2018,05,185652.0,승합,자가용
893,강원,2018,05,25838.0,승합,자가용
894,충북,2018,05,26695.0,승합,자가용
895,충남,2018,05,37364.0,승합,자가용
896,전북,2018,05,28762.0,승합,자가용
897,전남,2018,05,31346.0,승합,자가용
898,경북,2018,05,43488.0,승합,자가용
899,경남,2018,05,47720.0,승합,자가용
900,제주,2018,05,12473.0,승합,자가용
901,서울,2018,05,15988.0,승합,영업용
902,부산,2018,05,6096.0,승합,영업용
903,대구,2018,05,4246.0,승합,영업용
904,인천,2018,05,12036.0,승합,영업용
905,광주,2018,05,2664.0,승합,영업용
906,대전,2018,05,2233.0,승합,영업용
907,울산,2018,05,2034.0,승합,영업용
908,세종,2018,05,344.0,승합,영업용
909,경기,2018,05,32771.0,승합,영업용
910,강원,2018,05,3335.0,승합,영업용
911,충북,2018,05,3803.0,승합,영업용
912,충남,2018,05,5550.0,승합,영업용
913,전북,2018,05,4407.0,승합,영업용
914,전남,2018,05,8564.0,승합,영업용
915,경북,2018,05,5690.0,승합,영업용
916,경남,2018,05,7784.0,승합,영업용
917,제주,2018,05,7686.0,승합,영업용
918,서울,2018,05,3898.0,화물,관용
919,부산,2018,05,1615.0,화물,관용
920,대구,2018,05,1227.0,화물,관용
921,인천,2018,05,1203.0,화물,관용
922,광주,2018,05,708.0,화물,관용
923,대전,2018,05,609.0,화물,관용
924,울산,2018,05,594.0,화물,관용
925,세종,2018,05,207.0,화물,관용
926,경기,2018,05,5318.0,화물,관용
927,강원,2018,05,2228.0,화물,관용
928,충북,2018,05,1449.0,화물,관용
929,충남,2018,05,2167.0,화물,관용
930,전북,2018,05,1884.0,화물,관용
931,전남,2018,05,2234.0,화물,관용
932,경북,2018,05,2662.0,화물,관용
933,경남,2018,05,2510.0,화물,관용
934,제주,2018,05,927.0,화물,관용
935,서울,2018,05,279379.0,화물,자가용
936,부산,2018,05,156728.0,화물,자가용
937,대구,2018,05,143234.0,화물,자가용
938,인천,2018,05,158871.0,화물,자가용
939,광주,2018,05,78774.0,화물,자가용
940,대전,2018,05,75601.0,화물,자가용
941,울산,2018,05,62285.0,화물,자가용
942,세종,2018,05,13562.0,화물,자가용
943,경기,2018,05,673975.0,화물,자가용
944,강원,2018,05,142825.0,화물,자가용
945,충북,2018,05,140898.0,화물,자가용
946,충남,2018,05,199192.0,화물,자가용
947,전북,2018,05,168718.0,화물,자가용
948,전남,2018,05,214623.0,화물,자가용
949,경북,2018,05,288031.0,화물,자가용
950,경남,2018,05,264659.0,화물,자가용
951,제주,2018,05,75019.0,화물,자가용
952,서울,2018,05,55330.0,화물,영업용
953,부산,2018,05,32476.0,화물,영업용
954,대구,2018,05,18270.0,화물,영업용
955,인천,2018,05,28678.0,화물,영업용
956,광주,2018,05,11657.0,화물,영업용
957,대전,2018,05,10694.0,화물,영업용
958,울산,2018,05,8752.0,화물,영업용
959,세종,2018,05,1342.0,화물,영업용
960,경기,2018,05,103842.0,화물,영업용
961,강원,2018,05,7798.0,화물,영업용
962,충북,2018,05,12955.0,화물,영업용
963,충남,2018,05,16353.0,화물,영업용
964,전북,2018,05,14431.0,화물,영업용
965,전남,2018,05,19361.0,화물,영업용
966,경북,2018,05,22552.0,화물,영업용
967,경남,2018,05,22917.0,화물,영업용
968,제주,2018,05,3323.0,화물,영업용
969,서울,2018,05,354.0,특수,관용
970,부산,2018,05,124.0,특수,관용
971,대구,2018,05,117.0,특수,관용
972,인천,2018,05,118.0,특수,관용
973,광주,2018,05,75.0,특수,관용
974,대전,2018,05,72.0,특수,관용
975,울산,2018,05,52.0,특수,관용
976,세종,2018,05,34.0,특수,관용
977,경기,2018,05,456.0,특수,관용
978,강원,2018,05,150.0,특수,관용
979,충북,2018,05,114.0,특수,관용
980,충남,2018,05,230.0,특수,관용
981,전북,2018,05,134.0,특수,관용
982,전남,2018,05,166.0,특수,관용
983,경북,2018,05,234.0,특수,관용
984,경남,2018,05,176.0,특수,관용
985,제주,2018,05,78.0,특수,관용
986,서울,2018,05,2459.0,특수,자가용
987,부산,2018,05,1461.0,특수,자가용
988,대구,2018,05,759.0,특수,자가용
989,인천,2018,05,1404.0,특수,자가용
990,광주,2018,05,683.0,특수,자가용
991,대전,2018,05,716.0,특수,자가용
992,울산,2018,05,478.0,특수,자가용
993,세종,2018,05,123.0,특수,자가용
994,경기,2018,05,5241.0,특수,자가용
995,강원,2018,05,1155.0,특수,자가용
996,충북,2018,05,1070.0,특수,자가용
997,충남,2018,05,1535.0,특수,자가용
998,전북,2018,05,1365.0,특수,자가용
999,전남,2018,05,1912.0,특수,자가용
1000,경북,2018,05,2399.0,특수,자가용
1001,경남,2018,05,1991.0,특수,자가용
1002,제주,2018,05,541.0,특수,자가용
1003,서울,2018,05,4905.0,특수,영업용
1004,부산,2018,05,8493.0,특수,영업용
1005,대구,2018,05,1866.0,특수,영업용
1006,인천,2018,05,4956.0,특수,영업용
1007,광주,2018,05,1605.0,특수,영업용
1008,대전,2018,05,1539.0,특수,영업용
1009,울산,2018,05,2007.0,특수,영업용
1010,세종,2018,05,144.0,특수,영업용
1011,경기,2018,05,10449.0,특수,영업용
1012,강원,2018,05,1512.0,특수,영업용
1013,충북,2018,05,2614.0,특수,영업용
1014,충남,2018,05,2793.0,특수,영업용
1015,전북,2018,05,2015.0,특수,영업용
1016,전남,2018,05,4455.0,특수,영업용
1017,경북,2018,05,4769.0,특수,영업용
1018,경남,2018,05,5248.0,특수,영업용
1019,제주,2018,05,586.0,특수,영업용
1020,서울,2018,06,4454.0,승용,관용
1021,부산,2018,06,1656.0,승용,관용
1022,대구,2018,06,927.0,승용,관용
1023,인천,2018,06,1455.0,승용,관용
1024,광주,2018,06,753.0,승용,관용
1025,대전,2018,06,615.0,승용,관용
1026,울산,2018,06,657.0,승용,관용
1027,세종,2018,06,313.0,승용,관용
1028,경기,2018,06,6856.0,승용,관용
1029,강원,2018,06,1708.0,승용,관용
1030,충북,2018,06,1286.0,승용,관용
1031,충남,2018,06,1736.0,승용,관용
1032,전북,2018,06,1556.0,승용,관용
1033,전남,2018,06,1984.0,승용,관용
1034,경북,2018,06,2423.0,승용,관용
1035,경남,2018,06,2328.0,승용,관용
1036,제주,2018,06,805.0,승용,관용
1037,서울,2018,06,2521778.0,승용,자가용
1038,부산,2018,06,1050971.0,승용,자가용
1039,대구,2018,06,945793.0,승용,자가용
1040,인천,2018,06,1036264.0,승용,자가용
1041,광주,2018,06,524192.0,승용,자가용
1042,대전,2018,06,537857.0,승용,자가용
1043,울산,2018,06,456653.0,승용,자가용
1044,세종,2018,06,119888.0,승용,자가용
1045,경기,2018,06,4394409.0,승용,자가용
1046,강원,2018,06,556740.0,승용,자가용
1047,충북,2018,06,596025.0,승용,자가용
1048,충남,2018,06,796165.0,승용,자가용
1049,전북,2018,06,661246.0,승용,자가용
1050,전남,2018,06,636108.0,승용,자가용
1051,경북,2018,06,1018921.0,승용,자가용
1052,경남,2018,06,1280624.0,승용,자가용
1053,제주,2018,06,277688.0,승용,자가용
1054,서울,2018,06,123942.0,승용,영업용
1055,부산,2018,06,53401.0,승용,영업용
1056,대구,2018,06,23273.0,승용,영업용
1057,인천,2018,06,255809.0,승용,영업용
1058,광주,2018,06,16465.0,승용,영업용
1059,대전,2018,06,14197.0,승용,영업용
1060,울산,2018,06,8184.0,승용,영업용
1061,세종,2018,06,600.0,승용,영업용
1062,경기,2018,06,77095.0,승용,영업용
